Precinct,Registered Voters,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein
Milton  047,662,281,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  048,579,218,214,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  049,542,172,247,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  050,677,288,219,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Milton  051,1189,208,382,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  052,587,210,246,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  053,960,413,154,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  054,811,247,382,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  055,853,248,374,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  056,539,213,181,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  057,938,251,472,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  058,850,298,365,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
